fecha,tienda_id,sku,canal,unidades,precio,importe
2024-07-10,S004,SKU00025,tienda,2,27.39,54.78
2024-07-10,S015,SKU00283,web,0,22.60,0.00
2024-07-10,S018,SKU00132,tienda,0,8.37,0.00
2024-07-10,S012,SKU00122,tienda,0,9.67,0.00
2024-07-10,S013,SKU00077,tienda,0,10.52,0.00
2024-07-10,S013,SKU00040,web,5,31.65,158.25
2024-07-10,S002,SKU00072,web,2,6.17,12.34
2024-07-10,S003,SKU00368,tienda,1,33.63,33.63
2024-07-10,S007,SKU00104,tienda,0,15.90,0.00
2024-07-10,S008,SKU00193,web,0,20.52,0.00
2024-07-10,S008,SKU00114,tienda,0,24.08,0.00
2024-07-10,S012,SKU00298,tienda,3,15.22,45.66
2024-07-10,S009,SKU00178,web,3,12.19,36.57
2024-07-10,S008,SKU00047,tienda,4,22.14,88.56
2024-07-10,S019,SKU00276,web,2,10.68,21.36
2024-07-10,S015,SKU00328,web,1,18.59,18.59
2024-07-10,S015,SKU00321,web,2,7.46,14.92
2024-07-10,S009,SKU00135,web,4,18.79,75.16
2024-07-10,S016,SKU00055,tienda,1,31.59,31.59
2024-07-10,S019,SKU00004,web,4,2.47,9.88
2024-07-10,S008,SKU00113,app,1,5.24,5.24
2024-07-10,S020,SKU00159,tienda,3,16.24,48.72
2024-07-10,S012,SKU00210,tienda,0,13.75,0.00
2024-07-10,S009,SKU00159,tienda,3,9.67,29.01
2024-07-10,S012,SKU00021,app,0,25.98,0.00
2024-07-10,S008,SKU00233,tienda,3,29.62,88.86
2024-07-10,S012,SKU00100,web,1,28.76,28.76
2024-07-10,S019,SKU00080,Web,0,21.85,0.00
2024-07-10,S010,SKU00218,web,4,32.60,130.40
2024-07-10,S010,SKU00260,web,1,12.90,12.90
2024-07-10,S009,SKU00130,tienda,4,7.62,30.48
2024-07-10,S014,SKU00031,app,2,14.36,28.72
2024-07-10,S014,SKU00147,web,3,23.34,70.02
2024-07-10,S003,SKU00157,tienda,1,18.75,18.75
2099-01-01,S011,SKU00141,web,2,24.42,48.84
2024-07-10,S006,SKU00016,tienda,2,5.28,10.56
2024-07-10,S018,SKU00079,web,1,21.38,21.38
2024-07-10,S020,SKU00020,tienda,3,21.88,65.64
2024-07-10,S016,SKU00232,app,1,7.11,7.11
2024-07-10,S010,SKU00383,web,1,18.22,18.22
2024-07-10,S014,SKU00387,tienda,2,47.35,94.70
2024-07-10,S007,SKU00284,web,3,13.01,39.03
2024-07-10,S001,SKU00208,tienda,2,2.60,5.20
2024-07-10,S019,SKU00215,web,3,26.18,78.54
2024-07-10,S006,SKU00287,web,4,13.69,54.76
2024-07-10,S012,SKU00084,web,1,20.76,20.76
2024-07-10,S011,SKU00210,web,1,28.23,28.23
2024-07-10,S015,SKU00245,tienda,1,24.90,24.90
2024-07-10,S020,SKU00032,web,2,17.33,34.66
2024-07-10,S002,SKU00002,app,1,4.10,4.10
2024-07-10,S005,SKU00027,tienda,1,2.73,2.73
2024-07-10,S011,SKU00211,web,3,54.67,164.01
2024-07-10,S018,SKU00311,web,3,13.21,39.61
2024-07-10,S007,SKU00192,tienda,0,9.83,0.00
2024-07-10,S013,SKU00049,tienda,3,7.92,23.76
2024-07-10,S018,SKU00229,app,1,13.81,13.81
2024-07-10,S017,SKU00290,web,1,8.83,8.83
2024-07-10,S008,SKU00235,tienda,0,19.70,0.00
2024-07-10,S014,SKU00220,tienda,4,,
2024-07-10,S020,SKU00136,tienda,2,16.57,33.14
2024-07-10,S005,SKU00066,app,3,31.10,93.30
2024-07-10,S001,SKU00243,app,1,31.27,31.27
2024-07-10,S002,SKU00311,tienda,4,"11,49",45.96
2024-07-10,S010,SKU00229,web,4,10.05,40.20
2024-07-10,S019,SKU00019,tienda,2,35.95,71.90
2024-07-10,S020,SKU00376,tienda,2,12.71,25.42
2024-07-10,S009,SKU00267,web,2,21.98,43.96
2024-07-10,S009,SKU00137,tienda,3,21.75,64.46
2024-07-10,S018,SKU00029,web,4,40.99,163.96
2024-07-10,S019,SKU00211,web,2,33.16,66.32
2024-07-10,S010,SKU00316,app,2,7.30,14.60
2024-07-10,S011,SKU00286,web,1,33.25,33.25
2024-07-10,S019,SKU00382,tienda,1,14.94,14.94
2024-07-10,S014,SKU00120,app,1,17.85,17.85
2024-07-10,S013,SKU00257,app,6,,
2024-07-10,S015,SKU00179,web,3,18.26,54.78
2024-07-10,S009,SKU00316,web,3,35.76,107.28
2024-07-10,S017,SKU00020,tienda,3,15.44,46.32
2024-07-10,S013,SKU00189,tienda,1,4.30,4.30
2024-07-10,S004,SKU00072,web,1,27.30,27.30
2024-07-10,S010,SKU00204,tienda,0,19.45,0.00
2024-07-10,S007,SKU00169,tienda,2,26.91,53.82
2024-07-10,S019,SKU00256,web,2,11.27,22.54
2024-07-10,S017,SKU00123,tienda,1,8.98,8.98
2024-07-10,S010,SKU00354,web,4,40.32,161.28
2024-07-10,S012,SKU00096,tienda,2,35.52,71.04
2024-07-10,S008,SKU00019,tienda,0,18.33,0.00
2024-07-10,S009,SKU00119,tienda,2,16.84,33.68
2024-07-10,S010,SKU00123,web,3,28.80,86.40
2024-07-10,S018,SKU00318,tienda,2,24.40,48.80
2024-07-10,S020,SKU00385,web,2,13.32,26.64
2024-07-10,S008,SKU00229,tienda,3,20.05,60.15
2024-07-10,S010,SKU00303,web,2,7.48,14.96
2024-07-10,S009,SKU00012,web,3,12.29,36.87
2024-07-10,S013,SKU00358,web,2,15.89,31.78
2024-07-10,S017,SKU00055,web,1,12.53,12.53
2024-07-10,S007,SKU00308,web,1,7.63,7.63
2024-07-10,S011,SKU00044,web,5,38.25,191.25
2024-07-10,S017,SKU00158,app,1,5.85,5.85
2024-07-10,S020,SKU00025,web,3,17.00,51.00
2024-07-10,S015,SKU00005,tienda,1,"9,00",9.00
2024-07-10,S013,SKU00159,web,3,51.58,154.74
2024-07-10,S017,SKU00223,tienda,1,23.04,23.04
2024-07-10,S019,SKU00064,tienda,4,18.98,75.92
2024-07-10,S015,SKU00336,tienda,1,9.43,9.43
2024-07-10,S001,SKU00191,W,0,33.91,0.00
2024-07-10,S013,SKU00294,web,3,10.19,30.57
2024-07-10,S020,SKU00083,web,0,38.25,0.00
2024-07-10,S004,SKU00243,tienda,2,8.97,17.94
2024-07-10,S001,SKU00199,app,2,10.40,20.80
2024-07-10,S020,SKU00114,web,1,30.99,30.99
2024-07-10,S019,SKU00207,web,2,29.21,58.42
2024-07-10,S002,SKU00159,app,2,26.39,52.78
2024-07-10,S004,SKU00263,tienda,3,9.94,29.82
2024-07-10,S008,SKU00234,web,2,27.70,55.40
2024-07-10,S009,SKU00138,web,1,25.95,25.95
2024-07-10,S002,SKU00133,tienda,2,22.96,45.92
2024-07-10,S013,SKU00224,app,1,23.20,23.20
2024-07-10,S010,SKU00147,web,2,6.55,13.10
2024-07-10,S016,SKU00338,app,2,7.96,15.92
2024-07-10,S005,SKU00132,tienda,1,21.66,21.66
2024-07-10,S009,SKU00034,tienda,3,15.29,45.87
2024-07-10,S020,SKU00044,tienda,0,9.35,0.00
2024-07-10,S020,SKU00386,tienda,1,22.35,22.35
2024-07-10,S002,SKU00062,web,3,23.67,71.01
2024-07-10,S007,SKU00016,web,3,9.36,28.08
2024-07-10,S013,SKU00272,tienda,0,21.51,0.00
2024-07-10,S010,SKU00126,tienda,2,1.97,3.94
2024-07-10,S005,SKU00298,web,2,20.62,41.24
2024-07-10,S006,SKU00268,web,0,18.15,0.00
2024-07-10,S005,SKU00003,tienda,1,22.25,22.25
2024-07-10,S016,SKU00288,tienda,3,12.90,38.70
2024-07-10,S009,SKU00254,tienda,2,,
2024-07-10,S008,SKU00216,web,0,15.88,0.00
2024-07-10,S008,SKU00280,web,3,8.65,25.95
2024-07-10,S016,SKU00393,tienda,2,10.64,21.28
2024-07-10,S001,SKU00394,web,2,21.60,43.20
2024-07-10,S010,SKU00071,tienda,0,19.86,0.00
2024-07-10,S017,SKU00168,web,1,26.23,26.23
2024-07-10,S002,SKU00155,tienda,1,10.38,10.38
2024-07-10,S008,SKU00155,web,3,16.12,48.36
2024-07-10,S016,SKU00065,tienda,3,4.49,13.47
2024-07-10,S010,SKU00034,web,1,8.20,8.20
2024-07-10,S013,SKU00013,web,1,24.44,24.44
2024-07-10,S010,SKU00144,tienda,1,2.46,2.46
2024-07-10,S019,SKU00278,web,2,5.43,10.86
2024-07-10,S008,SKU00206,WEB,0,19.50,0.00
2024-07-10,S010,SKU00266,tienda,2,24.32,48.64
2024-07-10,S015,SKU00347,tienda,1,18.99,18.99
2024-07-10,S009,SKU00335,app,2,"14,52",29.04
2024-07-10,S002,SKU00278,web,2,13.37,26.74
2024-07-10,S004,SKU00086,tienda,1,12.97,12.97
2024-07-10,S019,SKU00218,web,1,22.51,22.51
2024-07-10,S020,SKU00310,WEB,0,45.30,0.00
2024-07-10,S019,SKU00078,tienda,1,15.54,15.54
2024-07-10,S016,SKU00204,tienda,3,10.21,30.63
2024-07-10,S017,SKU00353,app,0,12.45,0.00
2024-07-10,S015,SKU00320,tienda,3,24.79,74.37
2024-07-10,S020,SKU00128,web,2,12.60,25.20
2024-07-10,S009,SKU00037,web,1,26.55,26.13
2024-07-10,S005,SKU00194,tienda,3,20.61,61.83
2024-07-10,S007,SKU00098,tienda,2,6.39,12.78
2024-07-10,S012,SKU00204,app,1,24.49,24.49
2024-07-10,S020,SKU00358,tienda,2,21.64,43.28
2024-07-10,S003,SKU00363,web,1,10.01,10.01
2024-07-10,S001,SKU00268,web,3,54.98,164.94
2024-07-10,S017,SKU00357,web,1,9.36,9.36
2024-07-10,S010,SKU00132,tienda,2,9.85,19.63
2024-07-10,S014,SKU00196,app,2,13.20,26.40
2024-07-10,S017,SKU00295,tienda,2,4.90,10.03
2024-07-10,S002,SKU00324,tienda,2,30.65,61.30
2024-07-10,S001,SKU00037,web,1,15.11,15.11
2024-07-10,S009,SKU00183,web,2,4.30,8.60
2024-07-10,S005,SKU00207,tienda,1,17.09,17.09
2024-07-10,S019,SKU00382,tienda,1,28.24,28.24
2024-07-10,S001,SKU00353,online,3,22.25,66.75
2024-07-10,S014,SKU00078,tienda,0,6.72,0.00
2024-07-10,S018,SKU00055,app,3,11.16,33.48
2024-07-10,S004,SKU00349,tienda,1,18.97,18.97
2024-07-10,S003,SKU00186,web,3,10.85,32.55
2024-07-10,S001,SKU00303,tienda,2,41.59,83.18
2024-07-10,S004,SKU00348,web,0,3.38,0.00
2024-07-10,S017,SKU00051,web,0,27.24,0.00
2024-07-10,S003,SKU00050,tienda,3,13.39,40.17
2024-07-10,S019,SKU00191,web,1,39.40,39.40
2024-07-10,S020,SKU00395,web,1,14.44,14.74
2024-07-10,S019,SKU00288,web,1,18.75,18.75
2024-07-10,S020,SKU00073,web,3,20.32,60.96
2024-07-10,S020,SKU00233,web,1,19.70,19.70
2024-07-10,S016,SKU00312,tienda,2,4.51,9.02
2024-07-10,S001,SKU00374,web,2,29.50,59.00
2024-07-10,S002,SKU00175,tienda,1,37.29,37.29
2024-07-10,S001,SKU00268,web,4,13.94,55.76
2024-07-10,S015,SKU00254,online,3,31.43,94.29
2024-07-10,S014,SKU00337,tienda,1,8.52,8.52
2024-07-10,S015,SKU00102,tienda,1,7.47,7.47
2024-07-10,S009,SKU00278,web,2,12.76,25.52
2024-07-10,S017,SKU00149,tienda,1,27.58,27.58
2024-07-10,S006,SKU00017,tienda,1,16.00,16.00
2024-07-10,S016,SKU00104,app,2,15.15,30.30
2024-07-10,S019,SKU00041,web,3,5.03,15.09
2024-07-10,S010,SKU00162,web,0,33.00,0.00
2024-07-10,S002,SKU00326,tienda,3,18.93,56.79
2024-07-10,S016,SKU00092,tienda,4,"12,85",51.40
2024-07-10,S017,SKU00177,web,1,28.82,28.82
2024-07-10,S020,SKU00230,tienda,3,7.03,21.09
2024-07-10,S002,SKU00231,web,0,7.80,0.00
2024-07-10,S012,SKU00099,web,1,13.35,13.35
2024-07-10,S004,SKU00055,tienda,0,7.53,0.00
2024-07-10,S015,SKU00289,web,1,22.56,22.56
2024-07-10,S011,SKU00371,tienda,0,17.80,0.00
2024-07-10,S004,SKU00215,web,1,15.84,15.84
2024-07-10,S004,SKU00287,app,0,6.84,0.00
2024-07-10,S003,SKU00054,app,1,32.85,32.85
2024-07-10,S001,SKU00102,tienda,-1,8.35,
2024-07-10,S008,SKU00352,web,0,40.18,0.00
2024-07-10,S003,SKU00070,app,1,26.84,26.84
2024-07-10,S012,SKU00013,app,1,21.08,21.08
2024-07-10,S017,SKU00122,tienda,1,6.65,6.65
2024-07-10,S012,SKU00295,app,1,9.33,9.33
2024-07-10,S005,SKU00175,web,1,2.76,2.76
2024-07-10,S006,SKU00274,web,0,16.83,0.00
2024-07-10,S012,SKU00283,tienda,2,6.78,13.56
2024-07-10,S019,SKU00008,tienda,1,8.71,8.71
2024-07-10,S020,SKU00321,tienda,2,15.46,30.92
2024-07-10,S008,SKU00023,tienda,2,11.96,23.92
2024-07-10,S006,SKU00041,web,2,6.65,13.30
2024-07-10,S019,SKU00257,tienda,0,12.29,0.00
2024-07-10,S012,SKU00367,web,4,19.68,78.72
2024-07-10,S002,SKU00221,web,1,6.30,6.30
2024-07-10,S019,SKU00021,web,2,27.23,54.46
2024-07-10,S016,SKU00315,tienda,2,9.98,19.96
2024-07-10,S009,SKU00373,web,2,24.90,49.80
2024-07-10,S013,SKU00262,web,3,15.25,45.75
2024-07-10,S016,SKU00135,web,3,21.42,64.26
2024-07-10,S018,SKU00124,tienda,3,10.49,31.47
2024-07-10,S014,SKU00316,tienda,0,8.57,0.00
2024-07-10,S003,SKU00157,app,1,6.26,6.26
2024-07-10,S014,SKU00382,web,-1,17.23,
2024-07-10,S008,SKU00019,app,1,"18,06",18.06
2024-07-10,S015,SKU00021,web,1,29.00,28.25
2024-07-10,S019,SKU00147,web,2,28.31,56.62
2024-07-10,S004,SKU00129,web,2,12.71,25.42
2024-07-10,S017,SKU00168,app,2,20.16,40.32
2024-07-10,S016,SKU00291,app,2,34.98,69.96
2024-07-10,S018,SKU00298,app,2,20.31,40.62
2024-07-10,S007,SKU00383,web,2,21.56,43.12
2024-07-10,S018,SKU00137,web,4,27.47,109.88
2024-07-10,S005,SKU00147,web,0,,
2024-07-10,S005,SKU00049, wEb ,2,19.79,39.58
2024-07-10,S019,SKU00242,web,2,8.28,16.56
2024-07-10,S002,SKU00249,tienda,0,9.81,0.00
2024-07-10,S009,SKU00052,tienda,2,8.63,17.26
2024-07-10,S017,SKU00340,app,4,16.83,67.32
2024-07-10,S005,SKU00109,app,4,37.03,148.12
2024-07-10,S020,SKU00379,web,2,15.71,31.42
2024-07-10,S011,SKU00167,tienda,2,6.00,12.00
2024-07-10,S010,SKU00080,web,0,27.67,0.00
2024-07-10,S006,SKU00340,web,0,17.87,0.00
2024-07-10,S011,SKU00208,web,3,,
2024-07-10,S017,SKU00325,tienda,0,9.31,0.00
2024-07-10,S001,SKU00393,web,0,6.77,0.00
2024-07-10,S005,SKU00025,app,1,15.32,15.32
2024-07-10,S008,SKU00136,tienda,1,11.93,11.93
2024-07-10,S007,SKU00197,web,2,7.06,14.12
2024-07-10,S019,SKU00356,tienda,3,15.23,45.69
2024-07-10,S003,SKU00238,web,1,13.52,13.14
2024-07-10,S006,SKU00162,web,3,9.24,27.72
2024-07-10,S005,SKU00333,web,1,8.39,8.39
2024-07-10,S008,SKU00270,app,1,12.64,12.64
2024-07-10,S014,SKU00350,tienda,2,21.22,42.44
2024-07-10,S019,SKU00189,web,3,15.42,46.26
2024-07-10,S001,SKU00373,web,3,26.74,80.22
2024-07-10,S007,SKU00030,web,5,27.18,135.90
2024-07-10,S003,SKU00398,tienda,0,30.49,0.00
2024-07-10,S006,SKU00007,tienda,2,14.08,28.16
2024-07-10,S005,SKU00079,tienda,1,13.40,13.40
2024-07-10,S009,SKU00397,web,1,16.02,16.02
2024-07-10,S014,SKU00256,web,2,6.36,12.72
2024-07-10,S013,SKU00391,tienda,2,16.10,32.20
2024-07-10,S013,SKU00337,tienda,-1,17.61,
2024-07-10,S011,SKU00234,app,2,25.72,51.44
2024-07-10,S020,SKU00002,app,1,4.90,4.90
2024-07-10,S013,SKU00203,web,1,23.64,23.64
2024-07-10,S017,SKU00104,tienda,0,18.13,0.00
2024-07-10,S005,SKU00016,web,0,23.41,0.00
2024-07-10,S014,SKU00044,web,3,17.61,52.83
2024-07-10,S016,SKU00004,web,2,17.41,34.82
2024-07-10,S015,SKU00014,tienda,3,13.77,41.31
2024-07-10,S014,SKU00155,web,4,21.43,85.72
2024-07-10,S003,SKU00049,app,1,19.42,19.42
2024-07-10,S017,SKU00213,web,0,5.34,0.00
2024-07-10,S003,SKU00303,app,2,20.81,41.62
2024-07-10,S008,SKU00079,web,1,,
2024-07-10,S012,SKU00087,tienda,2,9.67,19.34
2024-07-10,S003,SKU00049,web,-1,16.66,
2024-07-10,S009,SKU00349,web,2,10.89,21.78
2024-07-10,S020,SKU00083,app,3,18.42,55.26
2024-07-10,S005,SKU00271,tienda,3,27.40,82.20
2024-07-10,S002,SKU00048,web,1,17.98,17.98
2024-07-10,S020,SKU00305,tienda,0,7.33,0.00
2024-07-10,S011,SKU00090,web,2,8.50,17.00
2024-07-10,S003,SKU00261,web,2,21.89,43.78
2024-07-10,S014,SKU00075,tienda,1,30.35,30.35
2024-07-10,S010,SKU00174,web,1,25.10,25.10
2024-07-10,S014,SKU00267,tienda,3,19.37,58.11
2024-07-10,S009,SKU00185,web,0,43.52,0.00
2024-07-10,S009,SKU00388,tienda,1,20.37,20.37
2024-07-10,S004,SKU00282,tienda,3,16.70,50.10
2024-07-10,S003,SKU00313,web,4,28.31,113.24
2024-07-10,S011,SKU00166,tienda,4,40.83,163.32
2024-07-10,S004,SKU00181,tienda,2,41.97,83.94
2024-07-10,S008,SKU00239,tienda,1,19.57,19.57
2024-07-10,S007,SKU00302,web,2,"20,33",40.66
2024-07-10,S008,SKU00201,tienda,4,15.26,61.04
2024-07-10,S019,SKU00062,web,2,31.25,62.50
2024-07-10,S013,SKU00283,web,4,14.04,56.16
2024-07-10,S005,SKU00318,app,2,10.51,21.02
2024-07-10,S008,SKU00310,tienda,4,18.28,73.12
2024-07-10,S015,SKU00136,app,0,37.39,0.00
2024-07-10,S007,SKU00017,app,2,21.70,43.40
2024-07-10,S019,SKU00023,tienda,3,15.11,45.33
2024-07-10,S005,SKU00056,tienda,2,19.50,39.00
2024-07-10,S001,SKU00285,web,0,11.27,0.00
2024-07-10,S002,SKU00355,tienda,5,12.32,62.61
2024-07-10,S013,SKU00017,app,2,8.75,17.50
2024-07-10,S005,SKU00104, wEb ,2,20.83,41.66
2024-07-10,S005,SKU00105,tienda,3,19.86,59.58
2024-07-10,S010,SKU00262,tienda,0,7.03,0.00
2024-07-10,S006,SKU00006,web,3,34.58,103.74
2024-07-10,S015,SKU00138,tienda,2,,
2024-07-10,S012,SKU00287,tienda,3,8.54,25.62
2024-07-10,S019,SKU00395,web,2,5.77,11.54
2024-07-10,S016,SKU00205,tienda,1,29.46,29.46
2024-07-10,S007,SKU00177,tienda,1,34.02,34.02
2024-07-10,S011,SKU00015,tienda,2,26.62,53.24
2024-07-10,S006,SKU00091,app,1,3.61,3.61
2024-07-10,S008,SKU00174,tienda,2,13.37,26.74
2024-07-10,S017,SKU00074,app,2,21.54,43.08
2024-07-10,S013,SKU00238,web,0,,
2024-07-10,S006,SKU00316,tienda,1,4.24,4.24
2024-07-10,S004,SKU00342,tienda,0,18.50,0.00
2024-07-10,S017,SKU00099,app,2,22.01,44.02
2024-07-10,S019,SKU00158,web,1,8.05,8.05
2024-07-10,S015,SKU00224,tienda,2,21.46,42.92
2024-07-10,S015,SKU00175,web,3,18.59,55.77
2024-07-10,S002,SKU00233,web,2,29.12,58.24
2024-07-10,S009,SKU00353,web,2,13.96,27.92
2024-07-10,S013,SKU00143,tienda,3,58.11,174.33
2024-07-10,S001,SKU00171,web,1,50.09,50.09
2024-07-10,S009,SKU00261,tienda,1,15.36,15.36
2024-07-10,S010,SKU00131,web,2,15.23,30.46
2024-07-10,S020,SKU00326,tienda,1,3.97,3.97
2024-07-10,S006,SKU00065,web,2,17.80,35.60
2024-07-10,S011,SKU00368,tienda,0,21.13,0.00
2024-07-10,S013,SKU00237,tienda,2,14.32,28.64
2024-07-10,S004,SKU00208,tienda,1,15.87,15.87
2024-07-10,S019,SKU00046,web,4,22.19,88.76
2024-07-10,S008,SKU00330,web,1,24.22,24.22
2024-07-10,S019,SKU00359,web,3,16.26,48.78
2024-07-10,S016,SKU00095,tienda,3,20.43,61.29
2024-07-10,S001,SKU00343,tienda,2,23.10,46.20
2024-07-10,S011,SKU00306,web,0,14.76,0.00
2024-07-10,S001,SKU00080,tienda,2,4.15,8.30
2024-07-10,S014,SKU00262,tienda,4,14.45,57.80
2024-07-10,S007,SKU00260,app,3,,
2024-07-10,S013,SKU00225,tienda,2,25.29,50.58
2024-07-10,S013,SKU00071,tienda,3,19.72,59.16
2024-07-10,S005,SKU00028,web,0,18.34,0.00
2024-07-10,S002,SKU00365,app,4,28.89,115.56
2024-07-10,S011,SKU00034,tienda,2,11.60,23.20
2024-07-10,S016,SKU00141,tienda,3,54.47,163.41
2024-07-10,S007,SKU00318,WEB,1,9.33,9.33
2024-07-10,S009,SKU00256,web,1,32.80,32.80
2024-07-10,S001,SKU00376,app,2,9.75,19.50
2024-07-10,S007,SKU00338,tienda,0,22.55,0.00
2024-07-10,S012,SKU00387,web,2,17.88,35.76
2024-07-10,S020,SKU00111,tienda,1,11.12,11.12
2024-07-10,S002,SKU00193,tienda,5,59.83,299.15
2024-07-10,S002,SKU00374,tienda,0,9.80,0.00
2024-07-10,S012,SKU00386,web,1,35.44,35.44
2024-07-10,S020,SKU00072,tienda,2,10.96,21.92
2024-07-10,S004,SKU00053,app,1,27.76,27.76
2024-07-10,S003,SKU00020,web,3,9.09,27.27
2024-07-10,S020,SKU00218,tienda,3,20.52,61.56
2024-07-10,S005,SKU00365,web,0,22.75,0.00
2024-07-10,S018,SKU00179,app,1,9.33,9.33
2024-07-10,S005,SKU00299,app,0,11.98,0.00
2024-07-10,S010,SKU00135,app,1,16.69,16.69
2024-07-10,S009,SKU00105,online,0,25.72,0.00
2024-07-10,S014,SKU00283,app,1,7.78,7.78
2024-07-10,S006,SKU00303,online,2,4.62,9.24
2024-07-10,S011,SKU00356,web,4,26.33,105.32
2024-07-10,S004,SKU00264,app,1,15.13,15.13
2024-07-10,S001,SKU00027,tienda,1,10.53,10.53
2024-07-10,S009,SKU00128,web,3,38.87,116.61
2024-07-10,S020,SKU00118,app,0,9.93,0.00
2024-07-10,S012,SKU00078,Web,1,10.42,10.42
2024-07-10,S003,SKU00021,tienda,1,17.49,17.49
2024-07-10,S001,SKU00174,web,3,14.58,43.74
2024-07-10,S005,SKU00369,tienda,1,7.89,7.89
2024-07-10,S017,SKU00393,web,1,6.44,6.50
2024-07-10,S010,SKU00069,app,4,11.88,47.52
2024-07-10,S018,SKU00005,tienda,2,9.77,19.54
2024-07-10,S015,SKU00183,web,1,16.79,16.79
2024-07-10,S011,SKU00262,tienda,1,15.38,15.38
2024-07-10,S007,SKU00048,tienda,1,12.65,12.65
2024-07-10,S007,SKU00109,app,3,36.60,109.80
2024-07-10,S009,SKU00355,tienda,1,9.39,9.39
2024-07-10,S020,SKU00312,tienda,1,11.13,11.13
2024-07-10,S014,SKU00166,tienda,2,9.63,19.26
2024-07-10,S002,SKU00054,tienda,1,6.69,6.69
2024-07-10,S010,SKU00325,tienda,3,"11,48",34.44
2024-07-10,S004,SKU00371,tienda,3,1.88,5.64
2024-07-10,S003,SKU00312,tienda,1,16.90,16.90
2024-07-10,S005,SKU00059,web,3,13.05,39.15
2024-07-10,S009,SKU00021,online,1,21.21,21.21
2024-07-10,S003,SKU00355,web,3,17.54,52.62
2024-07-10,S004,SKU00352,tienda,2,12.29,24.58
2024-07-10,S010,SKU00214,tienda,2,30.87,61.74
2024-07-10,S008,SKU00199,tienda,1,19.55,19.55
2024-07-10,S010,SKU00313,web,1,16.99,16.99
2024-07-10,S006,SKU00052,web,3,9.43,28.29
2024-07-10,S015,SKU00120,web,2,13.55,27.10
2024-07-10,S014,SKU00172,W,2,17.29,34.58
2024-07-10,S005,SKU00229,web,1,16.35,16.35
2024-07-10,S014,SKU00192,tienda,4,5.24,20.96
2024-07-10,S006,SKU00254,tienda,2,42.11,84.22
2024-07-10,S015,SKU00036,tienda,1,13.71,13.71
2024-07-10,S013,SKU00111,tienda,1,11.67,11.67
2024-07-10,S008,SKU00367,tienda,3,8.43,25.29
2024-07-10,S004,SKU00196,web,0,8.08,0.00
2024-07-10,S014,SKU00391,tienda,4,37.44,149.76
2024-07-10,S019,SKU00317,tienda,2,11.99,23.98
2024-07-10,S019,SKU00180,tienda,0,10.67,0.00
2024-07-10,S005,SKU00372,web,1,"28,18",28.18
2024-07-10,S017,SKU00379,web,1,17.36,17.36
2024-07-10,S017,SKU00138,tienda,3,17.01,51.03
2024-07-10,S002,SKU00155,app,1,8.56,8.56
2024-07-10,S007,SKU00153,tienda,1,,
2024-07-10,S013,SKU00328,tienda,2,9.74,19.48
2024-07-10,S009,SKU00360,tienda,2,43.15,86.30
2024-07-10,S008,SKU00076,tienda,1,9.77,9.77
2024-07-10,S017,SKU00164,app,2,45.02,90.04
2024-07-10,S001,SKU00248,web,3,6.69,20.07
2024-07-10,S018,SKU00224,web,1,18.26,18.26
2024-07-10,S002,SKU00220,tienda,1,22.77,22.77
2024-07-10,S015,SKU00156,web,4,16.55,66.20
2024-07-10,S008,SKU00153,app,0,25.71,0.00
2024-07-10,S003,SKU00182,tienda,1,37.81,37.81
2024-07-10,S007,SKU00057,tienda,3,18.51,55.53
2024-07-10,S018,SKU00004,app,2,11.97,23.94
2024-07-10,S020,SKU00140,tienda,0,35.29,0.00
2024-07-10,S014,SKU00055,app,2,39.65,79.30
2024-07-10,S005,SKU00067,app,2,9.99,20.10
2024-07-10,S020,SKU00380,app,4,9.16,36.64
2024-07-10,S012,SKU00272,web,2,17.16,34.32
2024-07-10,S001,SKU00208,tienda,2,22.02,44.04
2024-07-10,S011,SKU00285,tienda,3,12.16,36.48
2024-07-10,S006,SKU00311,app,0,33.14,0.00
2024-07-10,S017,SKU00266,web,3,4.47,13.41
2024-07-10,S020,SKU00387,web,1,16.89,16.89
2024-07-10,S006,SKU00120,web,0,6.58,0.00
2024-07-10,S001,SKU00331,web,2,6.07,12.14
2024-07-10,S017,SKU00095,app,0,6.27,0.00
2024-07-10,S020,SKU00018,web,2,"11,43",22.86
2024-07-10,S007,SKU00045,app,1,19.39,19.39
2024-07-10,S006,SKU00071,tienda,1,25.69,25.69
2024-07-11,S018,SKU00284,web,1,20.19,20.19
2024-07-11,S018,SKU00271,tienda,3,21.74,65.22
2024-07-11,S012,SKU00232,web,1,8.45,8.45
2024-07-11,S005,SKU00236,web,3,19.17,57.51
2024-07-11,S002,SKU00149,tienda,2,11.95,23.90
2024-07-11,S005,SKU00293,tienda,1,17.92,17.92
2024-07-11,S013,SKU00099,tienda,1,8.75,8.75
2024-07-11,S002,SKU00232,web,3,20.92,62.76
2024-07-11,S003,SKU00023,tienda,0,5.54,0.00
2024-07-11,S016,SKU00333,web,2,28.13,56.26
2024-07-11,S004,SKU00352,tienda,2,17.97,35.94
2024-07-11,S013,SKU00003,web,3,6.14,18.42
2024-07-11,S020,SKU00131,tienda,0,19.84,0.00
2024-07-11,S005,SKU00278,tienda,3,24.71,74.13
2024-07-11,S004,SKU00125,web,4,7.37,29.48
2024-07-11,S007,SKU00051,tienda,3,15.91,47.73
2024-07-11,S015,SKU00199,web,1,22.48,22.48
